id,host_id,property_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,review_scores_rating
19301725,135174841,Apartment,60,,,160,30,0,1,60,28,58,88,88,
19302349,135177611,Apartment,100,,,132,,20,2,30,0,0,0,0,100
19305193,11778369,Apartment,100,,,,,0,1,1125,0,0,0,0,
19316693,76861284,Apartment,199,,,350,0,0,1,12,0,0,0,0,100
19317133,135301075,Apartment,60,,,300,30,15,2,1125,0,0,0,0,98
19318508,38638743,Townhouse,50,,,0,10,20,2,10,0,0,6,6,100
19318545,6140067,Apartment,105,,,,35,0,3,50,0,0,0,0,100
19319070,135320188,Apartment,69,,,300,9,0,1,1125,0,0,0,0,88
19319151,50635060,Apartment,180,,,500,130,30,1,365,17,38,63,315,96
19319174,135320188,Apartment,39,,,200,9,0,1,1125,0,0,0,0,90
19321075,78372365,Townhouse,48,,,150,15,15,5,60,0,0,0,0,96
19329968,81756934,House,33,,,,,0,2,1125,0,0,0,0,
19330730,41059715,Apartment,100,,,0,0,20,1,1125,0,0,0,0,93
19332199,18027051,Apartment,80,,,500,70,15,2,1125,0,0,0,0,100
19333293,48014108,Apartment,140,,,200,60,0,1,1125,21,51,81,356,100
19333389,59098445,Apartment,120,,,150,65,0,2,60,10,10,10,47,99
19333605,135320437,Apartment,150,,,500,150,60,3,90,0,0,0,0,90
19333857,56283946,Apartment,120,,,0,35,0,1,1125,8,19,47,47,99
19334286,76861284,Serviced apartment,109,,,350,0,0,1,30,0,0,0,0,98
19334354,32912420,Apartment,48,,,340,0,0,7,1125,0,0,0,0,
19334912,5509214,Apartment,345,,,500,95,35,2,1124,15,27,42,190,98
19336020,24292364,Apartment,90,,,,10,30,1,5,0,0,0,0,85
19339435,76079353,House,100,,,200,70,0,1,14,30,60,90,365,
19341720,68551804,Villa,325,,,800,180,30,2,1125,25,48,78,168,88
19343307,113202540,Apartment,80,,,150,25,20,1,1125,0,0,0,0,
19347262,35370298,House,195,,,1000,160,0,3,1125,3,17,32,41,100
19347434,135439214,House,50,,,300,70,30,1,1125,29,59,89,89,88
19347695,12709280,Apartment,136,,,,90,40,3,1125,12,22,22,45,92
19347755,135450097,Townhouse,129,,,1000,80,40,2,60,14,41,70,160,93
19348324,23797458,Townhouse,140,,,0,100,0,2,60,0,0,0,0,98
19348616,135582260,Apartment,163,,,300,50,10,1,1125,0,0,0,0,
19348635,45356831,Townhouse,406,,,250,150,20,2,1124,2,5,11,286,91
19349803,20240994,House,163,,,500,129,25,2,1125,27,57,87,177,95
19350646,135601025,House,226,,,300,175,20,3,90,14,18,36,302,95
19350967,101582211,House,80,,,0,35,20,1,25,0,0,0,0,100
19351076,12656881,Townhouse,60,,,,0,35,1,1125,28,58,63,252,98
19351230,43248352,Apartment,210,,,,,0,3,1125,18,45,75,143,98
19351918,120499064,Apartment,161,,,300,85,25,5,1120,27,49,73,73,92
19352068,103069482,House,120,,,750,25,0,2,90,0,0,0,0,
19353210,307312,House,48,,,0,9,0,1,14,0,0,0,0,100
19353868,72041390,Apartment,159,,,200,100,30,1,7,1,13,43,68,96
19354224,1739996,Apartment,100,,,400,99,29,2,1125,16,40,67,92,98
19361603,45356831,Apartment,251,,,250,150,10,2,1124,13,36,66,341,87
19363701,51035779,House,75,,,200,0,12,2,1125,0,0,0,0,100
19365381,19517011,Apartment,60,,,200,10,15,2,14,0,0,0,0,100
19366709,17017364,House,90,,,,,0,3,1125,0,0,0,0,93
19367507,14665975,Apartment,50,,,,,0,3,1125,0,0,0,0,
19367651,45403796,House,25,,,,,0,2,9,0,0,0,0,100
19368015,110456038,Loft,46,,,300,7,10,1,1125,0,0,0,0,98
19368802,13209254,Apartment,199,,,500,243,0,2,30,15,32,59,310,89
19369703,13649509,Apartment,100,,,500,30,10,3,1125,0,0,0,0,99
19371781,48631112,House,32,,,,,0,3,40,0,0,0,0,
19372535,93652203,Apartment,80,,,,,0,7,10,0,0,0,0,
19372824,40644075,House,137,,,0,60,15,2,1125,0,0,26,206,100
19373057,135777302,Apartment,57,,,,13,12,2,1125,0,0,0,0,94
19373434,41678718,Apartment,100,,,199,89,10,1,1125,13,22,22,22,93
19373806,100555638,House,29,,,0,14,0,7,1125,0,0,0,0,
19374075,23226731,Apartment,184,,,0,95,0,5,11,0,0,0,0,80
19374869,134624526,House,60,,,0,20,15,2,1125,0,0,0,0,70
19374954,606042,Apartment,168,,,154,75,10,1,90,8,24,28,298,99
19376684,130415824,Apartment,140,,,300,80,10,1,1125,6,23,44,277,96
19378083,23840903,Apartment,55,,,,0,0,2,14,0,0,0,0,99
19379054,22860147,Apartment,138,,,250,90,10,5,1125,0,0,0,0,92
19385768,23359874,Apartment,400,,,250,125,20,2,1125,30,60,90,90,85
19386337,41370225,Apartment,119,,,199,89,10,1,1125,12,21,21,21,88
19386400,23359874,Apartment,429,,,400,125,20,1,1125,30,60,90,365,100
19389697,34215372,Apartment,300,,,250,10,0,3,21,28,58,88,178,
19391071,71778656,House,80,,,150,10,20,1,28,30,60,90,365,
19391276,94694933,Apartment,125,,,200,130,0,2,30,13,32,32,32,95
19393817,94451762,Villa,248,,,500,148,20,1,1125,11,23,33,149,96
19393907,9933203,Apartment,53,,,0,0,10,2,1124,0,0,0,0,98
19394112,135965638,Townhouse,138,,,350,90,40,2,1125,29,59,89,89,94
19394655,52387190,Apartment,48,,,300,40,25,40,50,0,0,0,0,100
19396181,28033823,House,174,,,,,0,5,30,0,0,0,0,
19396183,22284542,House,25,,,,,0,1,4,0,0,0,0,
19399598,65161877,Apartment,150,,,0,35,50,2,1125,0,0,0,0,96
19403000,71369814,Townhouse,46,,,500,25,0,2,1125,0,0,0,0,90
19403139,3150004,Apartment,96,,,0,70,0,3,14,30,55,56,56,100
19412671,45356831,Apartment,251,,,250,150,10,2,1124,14,44,74,349,100
19413523,45356831,Apartment,239,,,250,150,10,2,1124,20,39,69,344,88
19413762,45356831,Apartment,159,,,250,150,10,2,1124,5,35,65,340,100
19413916,68658705,Apartment,50,,,,30,0,1,30,0,0,0,66,87
19414182,48014108,Apartment,198,,,200,120,15,2,1125,10,25,44,319,90
19415776,103417208,House,39,,,500,25,20,2,1125,0,16,46,46,100
19415890,5711481,House,75,,,600,130,0,3,1125,2,17,17,91,97
19416385,55622812,House,36,,,,,0,1,1125,30,60,90,365,60
19417615,23359874,Apartment,399,,,250,125,20,1,1125,30,60,90,365,
19417711,46692054,Villa,42,,,300,0,0,2,1125,5,23,53,53,96
19418115,83299822,Apartment,91,,,150,50,10,3,20,0,0,0,0,
19418152,136147726,House,199,,,,,0,1,200,0,0,0,0,
19418338,136146977,House,55,,,,,25,2,28,16,46,76,351,100
19420298,123672684,House,25,,,0,20,15,2,14,4,10,29,29,100
19421613,20755932,Serviced apartment,120,,,0,20,55,3,364,7,7,7,259,100
19422209,93559208,Apartment,100,,,0,0,50,1,1125,0,0,0,0,
19425068,16041299,House,220,,,500,30,30,1,1125,9,39,69,344,96
19425556,39368415,Apartment,71,,,,,0,2,1125,0,0,0,0,
19425683,2240568,House,71,,,,,0,2,30,29,59,89,179,93
19429450,102592080,House,220,,,600,120,15,1,1125,1,22,50,308,95
19437231,5545867,Apartment,136,,,0,40,0,1,1125,0,0,0,0,100
19437914,136278573,Apartment,141,,,300,59,39,1,1125,8,11,11,11,98
19438511,760849,Apartment,285,,,400,0,15,5,365,8,24,33,147,
19438579,24748462,Apartment,96,,,250,25,0,2,1125,0,20,50,325,100
19438857,17634490,House,599,,,1000,250,25,2,1125,8,22,25,275,99
19439331,136293577,Townhouse,245,,,500,100,35,2,14,0,20,50,140,100
19439467,136294494,House,35,,,,,0,60,1125,23,53,83,83,
19439686,13512177,Apartment,138,,,,60,20,2,1125,7,26,48,133,100
19439750,13512177,Apartment,138,,,,60,20,2,1125,7,26,48,133,96
19441751,136320241,House,109,,,,,0,1,1125,0,0,0,0,
19443333,110550543,Apartment,83,,,150,35,7,3,1125,0,3,24,114,87
19444419,7684819,Apartment,96,,,,100,0,2,50,5,23,23,202,96
19445374,51540771,Apartment,46,,,200,35,0,3,1125,30,60,90,90,100
19446197,69711515,House,60,,,250,0,30,1,1125,0,0,0,36,
19446932,34939966,Apartment,55,,,200,15,15,2,30,0,0,0,0,96
19446938,136357409,Apartment,30,,,300,,0,2,25,0,0,0,0,100
19448124,72012534,House,180,,,200,,0,2,28,0,7,25,178,98
19449871,5869866,House,299,,,500,125,20,14,1125,29,59,89,179,
19455563,63405705,House,60,,,,,0,3,30,27,57,87,362,
19457641,1801270,Apartment,695,,,750,150,0,3,80,11,15,38,303,96
19458446,87682485,Apartment,35,,,,,0,21,32,0,0,0,0,
19458734,136488018,Apartment,150,,,,40,0,3,1125,9,24,36,256,91
19460205,30900122,Apartment,150,,,200,65,20,1,90,26,47,77,352,93
19460393,135826423,Townhouse,25,,,150,20,0,1,1125,19,19,25,25,97
19460758,35069663,Apartment,71,,,,,0,1,1125,0,0,0,0,100
19460851,25413318,Apartment,89,,,350,45,15,2,30,10,29,56,322,99
19461620,15783446,House,37,,,,,0,180,180,29,59,89,89,100
19463488,123971924,House,150,,,500,160,10,2,180,11,22,25,205,100
19463751,12940683,Condominium,145,,,300,60,28,1,1125,11,17,36,59,88
19464268,4806306,House,700,,,,,0,2,1125,28,58,88,363,
19466297,59301951,House,47,,,0,35,0,4,1125,0,7,10,248,95
19466383,136543904,House,37,,,295,20,25,1,1125,3,33,63,338,100
19467781,136563337,House,40,,,,,0,2,14,0,0,0,0,
19474604,136543904,House,42,,,300,10,25,2,1125,3,33,63,338,80
19474849,136554414,House,65,,,0,10,20,1,1125,24,54,84,84,95
19476028,52180386,House,50,,,,,0,1,1125,0,0,0,0,100
19477380,22965385,Villa,350,,,1000,180,80,2,1125,12,37,67,342,76
19477416,46333372,Apartment,599,,,500,185,45,3,109,10,26,52,52,100
19478260,136690255,House,90,,,200,,30,1,1125,0,0,0,0,93
19478602,109621074,Apartment,150,,,400,60,0,2,1125,0,0,0,65,91
19478775,907554,Apartment,119,,,250,50,0,2,21,0,0,0,4,93
19479318,76410719,House,115,,,260,200,20,1,150,12,42,72,347,80
19480249,109101270,House,120,,,,,40,2,7,0,0,6,186,95
19484223,136746803,Apartment,109,,,200,40,0,2,1125,22,36,36,51,95
19488841,131252638,Guest suite,100,,,300,45,15,2,6,16,41,68,68,100
19490584,8222187,Apartment,109,,,,50,0,2,1125,0,0,0,0,
19490757,59845433,House,65,,,,0,0,1,1125,0,16,40,311,98
19491397,24508892,Apartment,108,,,150,0,15,1,1125,29,59,89,152,97
19491589,47374237,House,35,,,0,10,15,1,50,0,0,0,0,100
19492151,136543904,House,37,,,300,20,25,2,1125,29,59,89,364,87
19492999,63434456,Apartment,89,,,136,55,10,1,30,3,15,45,92,85
19495371,135182568,Apartment,80,,,200,50,40,10,90,29,35,35,35,90
19495802,136543904,House,35,,,300,10,25,1,1125,30,60,90,365,73
19496562,70146718,Apartment,50,,,,,0,10,1125,17,47,77,352,86
19505295,136973887,Apartment,60,,,500,60,25,7,1125,0,0,0,0,100
19506043,48440169,Serviced apartment,105,,,,20,0,1,1125,17,43,73,348,84
19506493,6910653,Apartment,40,,,,25,20,1,1125,30,60,90,365,100
19507283,7325738,Apartment,109,,,250,75,0,2,1125,1,5,26,108,100
19507397,39178594,Townhouse,71,,,0,20,10,2,14,8,37,61,61,98
19507448,28662016,House,60,,,300,15,0,1,1125,0,0,0,0,100
19507631,137003767,Serviced apartment,109,,,200,60,30,4,1125,23,53,83,358,75
19507734,103653475,Apartment,150,,,200,70,25,1,1125,13,23,42,42,91
19507740,39180256,House,71,,,0,25,20,2,22,18,29,31,65,98
19508172,6739092,Apartment,130,,,,70,0,3,1125,11,37,37,37,100
19508380,137003767,Serviced apartment,109,,,200,60,30,4,1125,11,16,46,317,100
19508980,137012585,Guest suite,129,,,250,28,20,1,1125,2,23,28,302,100
19511309,15651267,House,278,,,500,150,34,2,1125,14,40,70,345,100
19512123,70188632,Apartment,91,,,,,0,1,12,0,0,0,0,90
19513511,87689569,Apartment,100,,,,,0,1,1125,0,0,0,0,
19513885,106828226,Apartment,109,,,300,110,0,3,100,10,36,66,341,91
19514839,130080913,Apartment,130,,,,,0,6,10,0,0,0,0,
19516292,17861372,House,792,,,500,180,55,3,14,5,23,23,23,100
19518167,131212034,House,50,,,0,10,0,2,1125,8,38,68,158,95
19531064,137171403,Apartment,25,,,,,0,10,1125,0,0,0,0,100
19531273,32650105,Guesthouse,280,,,0,90,0,1,2,16,46,76,76,65
19531619,33353273,Apartment,62,,,0,20,20,1,180,0,0,0,97,94
19531795,32650105,Boat,228,,,0,90,0,1,1,24,54,84,174,90
19532074,107410392,Apartment,129,,,,30,30,1,12,0,0,0,0,100
19532243,7968436,Townhouse,109,,,500,80,0,2,1125,8,11,11,11,90
19533222,137198559,House,199,,,500,60,15,1,1125,12,17,46,313,98
19533267,30610385,Apartment,100,,,500,0,0,2,69,0,0,0,0,98
19533319,97732988,Apartment,60,,,,20,10,1,1125,0,0,0,0,98
19533524,88582449,Apartment,109,,,250,70,0,2,1125,4,4,4,4,98
19535917,30461834,House,71,,,,,25,1,1125,3,3,9,284,100
19536345,137226274,House,150,,,200,50,50,2,5,23,53,83,83,
19539544,44323684,Apartment,100,,,150,35,10,1,1124,14,41,65,65,97
19539670,44323684,Apartment,125,,,130,40,10,1,100,7,28,52,52,94
19539934,19051952,Apartment,140,,,400,70,0,2,7,5,33,63,63,95
19540039,135772570,Apartment,94,,,,,0,7,30,0,0,0,0,97
19540081,16515931,Apartment,55,,,150,50,15,1,1125,10,25,44,44,88
19544628,9691902,Apartment,53,,,132,30,30,5,30,0,0,0,0,
19554209,20917316,Apartment,66,,,,20,30,3,1125,0,0,0,0,90
19554230,41428953,House,50,,,,,0,1,1125,0,0,0,0,
19555666,137404631,Apartment,109,,,350,70,15,3,1125,9,23,46,46,98
19557084,89952723,Condominium,55,,,300,15,0,15,40,8,38,51,51,95
19557240,115297757,House,96,,,,,0,1,7,0,0,0,0,92
19557439,22965385,Villa,280,,,800,180,40,2,45,22,52,75,250,85
19557638,137421442,Apartment,119,,,300,85,25,1,1125,6,13,25,80,92
19558831,16729360,Apartment,48,,,,30,10,1,1125,16,46,76,76,100
19562739,85404509,Apartment,155,,,200,130,10,1,14,1,12,36,49,98
19562762,36332759,Townhouse,109,,,2000,20,10,2,1125,0,0,0,0,
19563604,18036278,Apartment,64,,,150,25,10,1,35,0,0,0,0,100
19571357,14101298,House,90,,,500,100,30,7,14,0,0,0,0,
19573376,137558184,Apartment,140,,,400,270,0,2,30,0,0,0,0,
19573830,130983621,Apartment,599,,,1000,200,30,2,33,21,46,76,166,98
19573934,60437178,Apartment,98,,,150,65,30,1,1125,3,24,46,321,99
19574709,15063269,Apartment,71,,,0,50,20,1,30,0,0,0,0,93
19574790,59303744,Apartment,46,,,,,0,15,30,0,0,0,0,
19574810,85440051,Guest suite,220,,,,50,30,2,30,24,54,84,359,92
19575337,4009295,Apartment,98,,,0,0,20,2,1125,0,0,0,0,100
19575444,136136672,House,102,,,,20,20,1,7,28,58,88,363,80
19578430,84032978,Apartment,47,,,150,20,35,5,60,0,0,0,0,93
19578782,2285935,Apartment,80,,,0,40,0,2,14,0,0,0,74,100
19580225,63174169,House,50,,,,,0,2,1125,6,18,24,279,98
19580730,122092791,House,60,,,,,0,1,15,30,60,90,365,
19583118,8530753,Apartment,114,,,199,79,14,1,1124,27,57,87,357,94
19583327,93086122,Apartment,90,,,150,25,20,1,1125,5,12,12,12,88
19592830,8724303,Apartment,130,,,200,130,10,1,14,10,34,61,61,99
19593370,699964,Apartment,169,,,325,220,29,2,365,11,25,37,265,95
19594576,27357959,Apartment,120,,,250,50,20,1,10,9,26,51,93,93
19595011,137760509,Apartment,50,,,0,10,20,1,1125,0,0,0,0,94
19595821,137771001,Apartment,184,,,150,100,10,2,30,8,30,38,218,98
19596174,94455678,Townhouse,399,,,300,180,20,2,30,12,37,62,337,97
19596797,98520571,Apartment,71,,,150,,0,1,30,0,0,0,0,93
19600618,49288091,Apartment,138,,,400,70,59,1,99,21,47,47,135,98
19610101,94148650,House,69,,,,,0,1,5,0,1,1,1,100
19610440,9543323,Apartment,150,,,150,0,0,2,30,0,4,34,309,100
19611105,137908698,Apartment,120,,,750,70,35,2,21,10,21,37,298,99
19611196,4944421,House,120,,,0,60,30,1,1125,0,0,0,0,100
19612551,66528782,House,53,,,,,0,4,27,0,0,0,0,
19613462,7637913,Apartment,251,,,0,70,60,2,1125,0,0,0,0,98
19613913,10903885,Apartment,55,,,200,0,0,1,1125,0,0,0,0,95
19614270,137442712,House,275,,,0,120,0,3,1125,0,0,0,0,100
19614628,110948403,Villa,53,,,200,20,15,2,1125,0,0,0,0,
19614652,137945708,Condominium,60,,,150,45,15,2,10,2,11,34,124,100
19624589,26038155,Guesthouse,71,,,300,50,20,2,90,11,26,26,26,96
19624857,138049230,Bungalow,75,,,200,20,10,1,1125,19,49,79,354,95
19625526,122587838,Apartment,145,,,300,65,25,1,1125,21,47,75,165,84
19625647,3229603,House,96,,,300,40,15,4,59,0,0,0,0,
19625770,120503981,Apartment,50,,,,,20,3,1125,0,0,0,0,96
19626188,41664747,Apartment,300,,,0,50,0,3,1125,0,0,0,0,100
19626595,138073390,Hotel,120,,,200,50,0,1,1125,29,59,89,89,100
19626741,132009235,Apartment,64,,,150,10,10,1,1125,0,0,0,0,89
19628437,362833,Apartment,90,,,200,100,10,3,1125,0,22,22,22,100
19629965,107948062,House,40,,,,,0,2,5,0,0,0,0,
19630306,53345229,Farm stay,96,,,200,20,15,1,7,26,52,79,79,99
19630930,138120787,Apartment,100,,,,,0,3,5,0,0,0,0,
19630943,138120329,Apartment,115,,,300,45,15,1,1125,0,4,19,97,95
19631066,132009235,Apartment,120,,,150,10,10,4,1125,0,0,0,0,100
19632436,131212034,Villa,50,,,0,10,0,2,1125,9,39,69,159,99
19633279,39185276,Townhouse,30,,,0,0,20,2,1125,20,50,80,170,97
19643187,105772883,House,60,,,,,20,1,1125,29,59,89,179,95
19643421,90884982,House,50,,,200,20,15,2,1125,30,60,90,180,96
19643882,48988833,Apartment,0,,,200,75,0,2,1125,6,27,57,332,90
19643898,45928773,Townhouse,156,,,500,200,50,2,45,19,49,54,54,85
19643941,6690888,Apartment,105,,,,25,0,1,28,1,7,37,37,100
19643944,48988833,Apartment,0,,,200,75,0,2,1125,10,27,57,332,
19643973,48988833,Apartment,0,,,200,75,0,2,1125,4,30,60,332,100
19643997,48988833,Apartment,0,,,200,75,0,2,1125,7,30,60,318,91
19644062,48988833,Apartment,0,,,200,75,0,2,1125,11,37,67,339,100
19644120,138268299,Apartment,100,,,150,10,10,1,1125,9,23,49,138,91
19644142,48988833,Apartment,0,,,200,75,0,2,1125,18,44,74,346,
19644167,48988833,Apartment,0,,,200,75,0,2,1124,18,44,74,346,90
19644191,48988833,Apartment,0,,,200,75,0,2,1125,8,34,64,334,80
19644217,48988833,Apartment,0,,,200,75,0,2,1125,18,44,74,342,
19644239,48988833,Apartment,145,,,200,75,0,2,1125,12,21,51,316,100
19646314,46049429,Apartment,71,,,0,20,15,5,13,0,0,0,0,96
19646433,50128819,Apartment,54,,,150,15,15,1,1125,0,0,0,0,96
19647673,65981955,Apartment,108,,,500,100,0,7,90,0,0,0,0,
19647747,20138189,Apartment,109,,,300,60,0,3,100,0,0,0,0,90
19648158,138299037,House,170,,,0,30,0,3,1125,0,0,0,40,100
19648322,7839079,Apartment,65,,,,,0,2,1125,0,0,0,0,60
19648336,113322195,House,50,,,,,0,1,1,0,0,0,0,
19648696,35516057,House,300,,,600,140,15,3,90,12,36,64,154,90
19648907,132716840,Apartment,150,,,200,50,0,2,1125,13,24,41,267,95
19649724,7131157,Apartment,120,,,150,60,0,3,200,5,21,51,100,95
19650526,33948682,House,80,,,,50,10,2,1125,1,8,8,28,100
19652809,127688856,Apartment,69,,,0,45,0,3,1124,3,33,63,153,100
19655140,12549230,Townhouse,55,,,0,20,0,7,1125,13,32,32,32,100
19660878,58060729,Apartment,29,,,0,0,25,7,1125,0,0,0,0,100
19660929,138417576,House,138,,,500,110,20,2,90,15,32,53,320,99
19662317,66815244,Townhouse,228,,,150,80,15,2,30,14,39,63,338,94
19664312,42260023,Apartment,127,,,0,43,0,3,1125,0,0,0,0,90
19664375,32820737,Apartment,220,,,500,90,0,3,1125,11,11,11,256,100
19665462,29948249,House,180,,,,,0,1,1125,30,60,90,90,
19666887,2974707,Apartment,71,,,300,25,20,2,7,0,0,0,0,
19668610,136979803,Townhouse,150,,,,,0,1,1125,28,58,88,363,
19668939,12848971,Apartment,105,,,,15,0,1,1125,29,59,89,179,
19674340,47524508,Apartment,89,,,150,79,15,1,1125,0,0,0,0,90
19679715,138595992,Apartment,37,,,,,0,2,1125,0,0,0,159,90
19679903,84585724,Apartment,96,,,200,68,15,2,1125,0,0,0,0,87
19680066,120887845,House,120,,,,,0,1,1125,0,0,0,0,
19680708,54456559,Apartment,130,,,0,70,40,1,1125,7,23,53,53,94
19681356,136543904,House,50,,,300,20,20,2,1125,29,59,89,364,90
19681367,138615459,Apartment,90,,,170,70,0,3,1125,0,0,0,0,96
19681569,54139180,Loft,251,,,500,100,50,3,1125,27,50,80,170,94
19681980,138623477,Townhouse,40,,,,,0,1,28,0,0,0,0,100
19682200,22860147,Apartment,190,,,250,80,20,5,1125,6,17,47,131,89
19682509,84437445,Apartment,93,,,200,30,40,2,60,1,1,1,66,98
19682635,44056251,Townhouse,199,,,0,35,0,1,31,20,50,80,170,99
19684009,117478367,House,30,,,0,7,0,1,1125,7,11,41,126,99
19684083,102020194,Villa,78,,,180,35,35,1,1125,29,45,75,350,91
19684753,932976,Apartment,155,,,250,75,0,1,31,3,10,29,114,99
19686370,5383441,Apartment,165,,,500,167,0,2,90,30,51,60,61,91
19686687,138670177,Apartment,109,,,150,60,25,1,1125,24,39,64,150,95
19687302,2434086,Apartment,120,,,500,100,0,2,30,17,47,77,167,98
19694133,46780984,Apartment,120,,,250,45,15,1,1125,6,29,59,149,95
19700373,54781341,House,130,,,350,80,0,3,1125,2,13,32,32,91
19700753,138798097,Serviced apartment,180,,,,,0,1,1125,28,58,88,363,
19701538,138809348,Serviced apartment,239,,,200,0,20,1,1125,20,32,62,337,
19701850,53109957,Apartment,120,,,250,0,50,2,1125,4,6,23,102,100
19702490,138824257,Apartment,991,,,198,70,0,1,2,10,36,66,286,96
19703013,122587838,Apartment,100,,,300,55,25,1,1125,23,37,49,135,93
19703226,101703756,Townhouse,98,,,0,20,25,1,1125,30,60,90,365,83
19703354,94433687,Apartment,66,,,1000,50,10,1,1125,10,10,10,167,91
19704526,68333929,Townhouse,209,,,500,150,40,3,1125,5,24,54,329,97
19704948,133431492,Apartment,195,,,450,108,38,2,1125,15,16,17,17,95
19706091,108280030,Apartment,205,,,1500,95,0,1,2,5,16,41,300,100
19707170,114224667,Apartment,54,,,0,25,25,1,5,20,44,68,74,97
19707390,54003616,Apartment,100,,,0,30,0,3,22,0,0,0,0,100
19708268,138872243,House,46,,,0,18,18,2,28,19,49,79,104,95
19709300,133431492,Apartment,98,,,350,68,40,1,90,9,11,15,15,93
19709924,94921734,Apartment,42,,,150,7,15,1,14,0,0,0,0,97
19720192,114976047,Apartment,75,,,,,0,1,1125,0,0,0,0,
19720654,29406728,Apartment,190,,,300,80,30,2,1125,1,10,32,269,98
19721290,110705564,Apartment,100,,,300,77,50,1,1125,10,20,44,118,96
19721651,108464202,Apartment,90,,,0,15,0,1,14,21,41,71,161,98
19721692,139014038,Townhouse,180,,,700,120,0,5,200,9,16,16,42,95
19723130,139031560,Apartment,115,,,200,50,30,2,1125,0,0,0,0,95
19723195,139025422,Apartment,80,,,400,48,0,3,1125,28,58,82,106,80
19728830,133431492,Apartment,105,,,280,68,40,1,10,15,15,19,19,97
19728968,19995217,Apartment,100,,,300,99,50,1,1124,17,37,38,38,99
19736706,139162999,Apartment,116,,,500,50,30,2,1125,6,15,25,300,98
19736750,42339204,Apartment,50,,,150,,0,3,1125,0,0,0,0,100
19736873,55604528,Guest suite,60,,,0,0,10,4,28,9,25,38,86,95
19738183,92945766,Apartment,400,,,700,75,25,5,60,2,2,2,5,96
19738850,65397966,Apartment,140,,,200,50,20,2,1125,0,0,0,0,99
19739082,51975146,Apartment,96,,,220,65,50,2,1125,19,36,54,234,100
19739815,139206741,Condominium,71,,,,,20,1,31,0,0,5,5,100
19740331,4170837,House,60,,,,50,0,1,15,28,58,88,178,100
19740370,133075878,Apartment,162,,,,,0,3,7,0,0,0,0,
19740844,787760,Apartment,89,,,,25,0,2,1125,7,15,42,237,86
19741522,116781641,Condominium,100,,,,35,0,1,1125,27,52,75,161,97
19741934,64737468,House,144,,,300,59,20,3,365,12,17,46,136,95
19742007,31958486,Townhouse,71,,,200,25,0,2,35,0,0,0,0,
19742411,93930367,Apartment,127,,,250,70,20,1,1125,18,35,48,48,96
19742441,139205229,Apartment,60,,,0,20,0,3,15,7,11,41,41,100
19742462,9766343,Apartment,96,,,1000,50,40,1,90,16,38,62,312,86
19742571,22830572,Townhouse,55,,,,,0,2,30,30,60,90,365,99
19743991,139249496,Guesthouse,40,,,,,0,1,1125,0,19,49,263,96
19744112,22830572,Townhouse,55,,,,,0,2,30,24,33,63,338,99
